vacina,agegroup,data,doses,n
Coronavac,6,2021-12-21,DU,0
Coronavac,6,2021-12-21,R,0
Coronavac,6,2021-12-22,D1,2
Coronavac,6,2021-12-22,D2,5
Coronavac,6,2021-12-22,DU,0
Coronavac,6,2021-12-22,R,1
Coronavac,6,2021-12-23,D1,2
Coronavac,6,2021-12-23,D2,4
Coronavac,6,2021-12-23,DU,0
Coronavac,6,2021-12-23,R,0
Coronavac,6,2021-12-27,D1,0
Coronavac,6,2021-12-27,D2,4
Coronavac,6,2021-12-27,DU,0
Coronavac,6,2021-12-27,R,1
Coronavac,6,2021-12-28,D1,0
Coronavac,6,2021-12-28,D2,3
Coronavac,6,2021-12-28,DU,0
Coronavac,6,2021-12-28,R,1
Coronavac,6,2021-12-29,D1,3
Coronavac,6,2021-12-29,D2,3
Coronavac,6,2021-12-29,DU,0
Coronavac,6,2021-12-29,R,0
Coronavac,6,2021-12-30,D1,0
Coronavac,6,2021-12-30,D2,3
Coronavac,6,2021-12-30,DU,0
Coronavac,6,2021-12-30,R,0
Coronavac,6,2022-01-03,D1,1
Coronavac,6,2022-01-03,D2,1
Coronavac,6,2022-01-03,DU,0
Coronavac,6,2022-01-03,R,0
Coronavac,6,2022-01-04,D1,2
Coronavac,6,2022-01-04,D2,4
Coronavac,6,2022-01-04,DU,0
Coronavac,6,2022-01-04,R,2
Coronavac,6,2022-01-05,D1,4
Coronavac,6,2022-01-05,D2,2
Coronavac,6,2022-01-05,DU,0
Coronavac,6,2022-01-05,R,2
Coronavac,6,2022-01-06,D1,1
Coronavac,6,2022-01-06,D2,7
Coronavac,6,2022-01-06,DU,0
Coronavac,6,2022-01-06,R,3
Coronavac,6,2022-01-07,D1,1
Coronavac,6,2022-01-07,D2,2
Coronavac,6,2022-01-07,DU,0
Coronavac,6,2022-01-07,R,0
Coronavac,6,2022-01-10,D1,5
Coronavac,6,2022-01-10,D2,8
Coronavac,6,2022-01-10,DU,0
Coronavac,6,2022-01-10,R,0
Coronavac,6,2022-01-11,D1,3
Coronavac,6,2022-01-11,D2,6
Coronavac,6,2022-01-11,DU,0
Coronavac,6,2022-01-11,R,2
Coronavac,6,2022-01-12,D1,1
Coronavac,6,2022-01-12,D2,6
Coronavac,6,2022-01-12,DU,0
Coronavac,6,2022-01-12,R,2
Coronavac,6,2022-01-13,D1,8
Coronavac,6,2022-01-13,D2,6
Coronavac,6,2022-01-13,DU,0
Coronavac,6,2022-01-13,R,1
Coronavac,6,2022-01-14,D1,3
Coronavac,6,2022-01-14,D2,2
Coronavac,6,2022-01-14,DU,0
Coronavac,6,2022-01-14,R,1
Coronavac,6,2022-01-16,D1,0
Coronavac,6,2022-01-16,D2,1
Coronavac,6,2022-01-16,DU,0
Coronavac,6,2022-01-16,R,0
Coronavac,6,2022-01-17,D1,3
Coronavac,6,2022-01-17,D2,2
Coronavac,6,2022-01-17,DU,0
Coronavac,6,2022-01-17,R,1
Coronavac,6,2022-01-18,D1,1
Coronavac,6,2022-01-18,D2,5
Coronavac,6,2022-01-18,DU,0
Coronavac,6,2022-01-18,R,0
Coronavac,6,2022-01-19,D1,4
Coronavac,6,2022-01-19,D2,3
Coronavac,6,2022-01-19,DU,0
Coronavac,6,2022-01-19,R,0
Coronavac,6,2022-01-20,D1,4
Coronavac,6,2022-01-20,D2,7
Coronavac,6,2022-01-20,DU,0
Coronavac,6,2022-01-20,R,0
Coronavac,6,2022-01-21,D1,7
Coronavac,6,2022-01-21,D2,3
Coronavac,6,2022-01-21,DU,0
Coronavac,6,2022-01-21,R,1
Coronavac,6,2022-01-24,D1,3
Coronavac,6,2022-01-24,D2,4
Coronavac,6,2022-01-24,DU,0
Coronavac,6,2022-01-24,R,0
Coronavac,6,2022-01-25,D1,0
Coronavac,6,2022-01-25,D2,3
Coronavac,6,2022-01-25,DU,0
Coronavac,6,2022-01-25,R,2
Coronavac,6,2022-01-26,D1,1
Coronavac,6,2022-01-26,D2,1
Coronavac,6,2022-01-26,DU,0
Coronavac,6,2022-01-26,R,0
Coronavac,6,2022-01-27,D1,2
Coronavac,6,2022-01-27,D2,5
Coronavac,6,2022-01-27,DU,0
Coronavac,6,2022-01-27,R,0
Coronavac,6,2022-01-28,D1,2
Coronavac,6,2022-01-28,D2,4
Coronavac,6,2022-01-28,DU,0
Coronavac,6,2022-01-28,R,0
Coronavac,6,2022-01-30,D1,0
Coronavac,6,2022-01-30,D2,1
Coronavac,6,2022-01-30,DU,0
Coronavac,6,2022-01-30,R,0
Coronavac,6,2022-01-31,D1,1
Coronavac,6,2022-01-31,D2,7
Coronavac,6,2022-01-31,DU,0
Coronavac,6,2022-01-31,R,0
Coronavac,7,2021-01-19,D1,1
Coronavac,7,2021-01-19,D2,0
Coronavac,7,2021-01-19,DU,0
Coronavac,7,2021-01-19,R,0
Coronavac,7,2021-01-20,D1,6
Coronavac,7,2021-01-20,D2,0
Coronavac,7,2021-01-20,DU,0
Coronavac,7,2021-01-20,R,0
Coronavac,7,2021-01-21,D1,36
Coronavac,7,2021-01-21,D2,0
Coronavac,7,2021-01-21,DU,0
Coronavac,7,2021-01-21,R,0
Coronavac,7,2021-01-22,D1,86
Coronavac,7,2021-01-22,D2,6
Coronavac,7,2021-01-22,DU,0
Coronavac,7,2021-01-22,R,0
Coronavac,7,2021-01-23,D1,11
Coronavac,7,2021-01-23,D2,0
Coronavac,7,2021-01-23,DU,0
Coronavac,7,2021-01-23,R,0
Coronavac,7,2021-01-24,D1,3
Coronavac,7,2021-01-24,D2,0
Coronavac,7,2021-01-24,DU,0
Coronavac,7,2021-01-24,R,0
Coronavac,7,2021-01-25,D1,55
Coronavac,7,2021-01-25,D2,0
Coronavac,7,2021-01-25,DU,0
Coronavac,7,2021-01-25,R,0
Coronavac,7,2021-01-26,D1,32
Coronavac,7,2021-01-26,D2,0
Coronavac,7,2021-01-26,DU,0
Coronavac,7,2021-01-26,R,0
Coronavac,7,2021-01-27,D1,44
Coronavac,7,2021-01-27,D2,0
Coronavac,7,2021-01-27,DU,0
Coronavac,7,2021-01-27,R,0
Coronavac,7,2021-01-28,D1,28
Coronavac,7,2021-01-28,D2,2
Coronavac,7,2021-01-28,DU,0
Coronavac,7,2021-01-28,R,0
Coronavac,7,2021-01-29,D1,36
Coronavac,7,2021-01-29,D2,0
Coronavac,7,2021-01-29,DU,0
Coronavac,7,2021-01-29,R,0
Coronavac,7,2021-01-30,D1,1
Coronavac,7,2021-01-30,D2,0
Coronavac,7,2021-01-30,DU,0
Coronavac,7,2021-01-30,R,0
Coronavac,7,2021-01-31,D1,5
Coronavac,7,2021-01-31,D2,0
Coronavac,7,2021-01-31,DU,0
Coronavac,7,2021-01-31,R,0
Coronavac,7,2021-02-01,D1,22
Coronavac,7,2021-02-01,D2,0
Coronavac,7,2021-02-01,DU,0
Coronavac,7,2021-02-01,R,0
Coronavac,7,2021-02-02,D1,35
Coronavac,7,2021-02-02,D2,0
Coronavac,7,2021-02-02,DU,0
Coronavac,7,2021-02-02,R,0
Coronavac,7,2021-02-03,D1,30
Coronavac,7,2021-02-03,D2,0
Coronavac,7,2021-02-03,DU,0
Coronavac,7,2021-02-03,R,0
Coronavac,7,2021-02-04,D1,40
Coronavac,7,2021-02-04,D2,0
Coronavac,7,2021-02-04,DU,0
Coronavac,7,2021-02-04,R,0
Coronavac,7,2021-02-05,D1,26
Coronavac,7,2021-02-05,D2,0
Coronavac,7,2021-02-05,DU,0
Coronavac,7,2021-02-05,R,0
Coronavac,7,2021-02-06,D1,1
Coronavac,7,2021-02-06,D2,0
Coronavac,7,2021-02-06,DU,0
Coronavac,7,2021-02-06,R,0
Coronavac,7,2021-02-07,D1,1
Coronavac,7,2021-02-07,D2,0
Coronavac,7,2021-02-07,DU,0
Coronavac,7,2021-02-07,R,0
Coronavac,7,2021-02-08,D1,14
Coronavac,7,2021-02-08,D2,1
Coronavac,7,2021-02-08,DU,0
Coronavac,7,2021-02-08,R,0
Coronavac,7,2021-02-09,D1,10
Coronavac,7,2021-02-09,D2,4
Coronavac,7,2021-02-09,DU,0
Coronavac,7,2021-02-09,R,0
Coronavac,7,2021-02-10,D1,19
Coronavac,7,2021-02-10,D2,12
Coronavac,7,2021-02-10,DU,0
Coronavac,7,2021-02-10,R,0
Coronavac,7,2021-02-11,D1,20
Coronavac,7,2021-02-11,D2,2
Coronavac,7,2021-02-11,DU,0
Coronavac,7,2021-02-11,R,0
Coronavac,7,2021-02-12,D1,19
Coronavac,7,2021-02-12,D2,11
Coronavac,7,2021-02-12,DU,0
Coronavac,7,2021-02-12,R,0
Coronavac,7,2021-02-13,D1,3
Coronavac,7,2021-02-13,D2,0
Coronavac,7,2021-02-13,DU,0
Coronavac,7,2021-02-13,R,0
Coronavac,7,2021-02-15,D1,15
Coronavac,7,2021-02-15,D2,5
Coronavac,7,2021-02-15,DU,0
Coronavac,7,2021-02-15,R,0
Coronavac,7,2021-02-16,D1,4
Coronavac,7,2021-02-16,D2,10
Coronavac,7,2021-02-16,DU,0
Coronavac,7,2021-02-16,R,0
Coronavac,7,2021-02-17,D1,10
Coronavac,7,2021-02-17,D2,11
Coronavac,7,2021-02-17,DU,0
Coronavac,7,2021-02-17,R,0
Coronavac,7,2021-02-18,D1,41
Coronavac,7,2021-02-18,D2,44
Coronavac,7,2021-02-18,DU,0
Coronavac,7,2021-02-18,R,0
Coronavac,7,2021-02-19,D1,38
Coronavac,7,2021-02-19,D2,49
Coronavac,7,2021-02-19,DU,0
Coronavac,7,2021-02-19,R,0
Coronavac,7,2021-02-20,D1,5
Coronavac,7,2021-02-20,D2,20
Coronavac,7,2021-02-20,DU,0
Coronavac,7,2021-02-20,R,0
Coronavac,7,2021-02-22,D1,20
Coronavac,7,2021-02-22,D2,49
Coronavac,7,2021-02-22,DU,0
Coronavac,7,2021-02-22,R,0
Coronavac,7,2021-02-23,D1,21
Coronavac,7,2021-02-23,D2,31
Coronavac,7,2021-02-23,DU,0
Coronavac,7,2021-02-23,R,0
Coronavac,7,2021-02-24,D1,29
Coronavac,7,2021-02-24,D2,42
Coronavac,7,2021-02-24,DU,0
Coronavac,7,2021-02-24,R,0
Coronavac,7,2021-02-25,D1,18
Coronavac,7,2021-02-25,D2,33
Coronavac,7,2021-02-25,DU,0
Coronavac,7,2021-02-25,R,0
Coronavac,7,2021-02-26,D1,12
Coronavac,7,2021-02-26,D2,33
Coronavac,7,2021-02-26,DU,0
Coronavac,7,2021-02-26,R,0
Coronavac,7,2021-02-27,D1,0
Coronavac,7,2021-02-27,D2,6
Coronavac,7,2021-02-27,DU,0
Coronavac,7,2021-02-27,R,0
Coronavac,7,2021-03-01,D1,13
Coronavac,7,2021-03-01,D2,29
Coronavac,7,2021-03-01,DU,0
Coronavac,7,2021-03-01,R,0
Coronavac,7,2021-03-02,D1,10
Coronavac,7,2021-03-02,D2,19
Coronavac,7,2021-03-02,DU,0
Coronavac,7,2021-03-02,R,0
Coronavac,7,2021-03-03,D1,11
Coronavac,7,2021-03-03,D2,38
Coronavac,7,2021-03-03,DU,0
Coronavac,7,2021-03-03,R,0
Coronavac,7,2021-03-04,D1,14
Coronavac,7,2021-03-04,D2,29
Coronavac,7,2021-03-04,DU,0
Coronavac,7,2021-03-04,R,0
Coronavac,7,2021-03-05,D1,15
Coronavac,7,2021-03-05,D2,12
Coronavac,7,2021-03-05,DU,0
Coronavac,7,2021-03-05,R,0
Coronavac,7,2021-03-06,D1,12
Coronavac,7,2021-03-06,D2,10
Coronavac,7,2021-03-06,DU,0
Coronavac,7,2021-03-06,R,0
Coronavac,7,2021-03-07,D1,1
Coronavac,7,2021-03-07,D2,0
Coronavac,7,2021-03-07,DU,0
Coronavac,7,2021-03-07,R,0
Coronavac,7,2021-03-08,D1,10
Coronavac,7,2021-03-08,D2,9
Coronavac,7,2021-03-08,DU,0
Coronavac,7,2021-03-08,R,0
Coronavac,7,2021-03-09,D1,24
Coronavac,7,2021-03-09,D2,7
Coronavac,7,2021-03-09,DU,0
Coronavac,7,2021-03-09,R,0
Coronavac,7,2021-03-10,D1,22
Coronavac,7,2021-03-10,D2,11
Coronavac,7,2021-03-10,DU,0
Coronavac,7,2021-03-10,R,0
Coronavac,7,2021-03-11,D1,8
Coronavac,7,2021-03-11,D2,13
Coronavac,7,2021-03-11,DU,0
Coronavac,7,2021-03-11,R,0
Coronavac,7,2021-03-12,D1,10
Coronavac,7,2021-03-12,D2,11
Coronavac,7,2021-03-12,DU,0
Coronavac,7,2021-03-12,R,0
Coronavac,7,2021-03-13,D1,3
Coronavac,7,2021-03-13,D2,0
Coronavac,7,2021-03-13,DU,0
Coronavac,7,2021-03-13,R,0
Coronavac,7,2021-03-14,D1,0
Coronavac,7,2021-03-14,D2,2
Coronavac,7,2021-03-14,DU,0
Coronavac,7,2021-03-14,R,0
Coronavac,7,2021-03-15,D1,31
Coronavac,7,2021-03-15,D2,21
Coronavac,7,2021-03-15,DU,0
Coronavac,7,2021-03-15,R,0
Coronavac,7,2021-03-16,D1,29
Coronavac,7,2021-03-16,D2,10
Coronavac,7,2021-03-16,DU,0
Coronavac,7,2021-03-16,R,0
Coronavac,7,2021-03-17,D1,9
Coronavac,7,2021-03-17,D2,8
Coronavac,7,2021-03-17,DU,0
Coronavac,7,2021-03-17,R,0
Coronavac,7,2021-03-18,D1,25
Coronavac,7,2021-03-18,D2,34
Coronavac,7,2021-03-18,DU,0
Coronavac,7,2021-03-18,R,0
Coronavac,7,2021-03-19,D1,18
Coronavac,7,2021-03-19,D2,24
Coronavac,7,2021-03-19,DU,0
Coronavac,7,2021-03-19,R,0
Coronavac,7,2021-03-20,D1,2
Coronavac,7,2021-03-20,D2,0
Coronavac,7,2021-03-20,DU,0
Coronavac,7,2021-03-20,R,0
Coronavac,7,2021-03-21,D1,2
Coronavac,7,2021-03-21,D2,0
Coronavac,7,2021-03-21,DU,0
Coronavac,7,2021-03-21,R,0
Coronavac,7,2021-03-22,D1,12
Coronavac,7,2021-03-22,D2,31
Coronavac,7,2021-03-22,DU,0
Coronavac,7,2021-03-22,R,0
Coronavac,7,2021-03-23,D1,21
Coronavac,7,2021-03-23,D2,22
Coronavac,7,2021-03-23,DU,0
Coronavac,7,2021-03-23,R,0
Coronavac,7,2021-03-24,D1,24
Coronavac,7,2021-03-24,D2,19
Coronavac,7,2021-03-24,DU,0
Coronavac,7,2021-03-24,R,0
Coronavac,7,2021-03-25,D1,91
Coronavac,7,2021-03-25,D2,18
Coronavac,7,2021-03-25,DU,0
Coronavac,7,2021-03-25,R,0
Coronavac,7,2021-03-26,D1,121
Coronavac,7,2021-03-26,D2,8
Coronavac,7,2021-03-26,DU,0
Coronavac,7,2021-03-26,R,0
Coronavac,7,2021-03-27,D1,91
Coronavac,7,2021-03-27,D2,0
Coronavac,7,2021-03-27,DU,0
Coronavac,7,2021-03-27,R,0
Coronavac,7,2021-03-28,D1,8
Coronavac,7,2021-03-28,D2,0
Coronavac,7,2021-03-28,DU,0
Coronavac,7,2021-03-28,R,0
Coronavac,7,2021-03-29,D1,192
Coronavac,7,2021-03-29,D2,13
Coronavac,7,2021-03-29,DU,0
Coronavac,7,2021-03-29,R,0
Coronavac,7,2021-03-30,D1,2248
Coronavac,7,2021-03-30,D2,12
Coronavac,7,2021-03-30,DU,0
Coronavac,7,2021-03-30,R,0
Coronavac,7,2021-03-31,D1,6701
Coronavac,7,2021-03-31,D2,10
Coronavac,7,2021-03-31,DU,0
Coronavac,7,2021-03-31,R,0
Coronavac,7,2021-04-01,D1,4070
Coronavac,7,2021-04-01,D2,11
Coronavac,7,2021-04-01,DU,0
Coronavac,7,2021-04-01,R,0
Coronavac,7,2021-04-02,D1,41
Coronavac,7,2021-04-02,D2,2
Coronavac,7,2021-04-02,DU,0
Coronavac,7,2021-04-02,R,0
Coronavac,7,2021-04-03,D1,143
Coronavac,7,2021-04-03,D2,7
Coronavac,7,2021-04-03,DU,0
Coronavac,7,2021-04-03,R,0
Coronavac,7,2021-04-04,D1,52
Coronavac,7,2021-04-04,D2,0
Coronavac,7,2021-04-04,DU,0
Coronavac,7,2021-04-04,R,0
Coronavac,7,2021-04-05,D1,3596
Coronavac,7,2021-04-05,D2,14
Coronavac,7,2021-04-05,DU,0
Coronavac,7,2021-04-05,R,0
Coronavac,7,2021-04-06,D1,3228
Coronavac,7,2021-04-06,D2,27
Coronavac,7,2021-04-06,DU,0
Coronavac,7,2021-04-06,R,0
Coronavac,7,2021-04-07,D1,2016
Coronavac,7,2021-04-07,D2,16
Coronavac,7,2021-04-07,DU,0
Coronavac,7,2021-04-07,R,0
Coronavac,7,2021-04-08,D1,1364
Coronavac,7,2021-04-08,D2,17
Coronavac,7,2021-04-08,DU,0
Coronavac,7,2021-04-08,R,0
Coronavac,7,2021-04-09,D1,983
Coronavac,7,2021-04-09,D2,15
Coronavac,7,2021-04-09,DU,0
Coronavac,7,2021-04-09,R,0
Coronavac,7,2021-04-10,D1,164
Coronavac,7,2021-04-10,D2,1
Coronavac,7,2021-04-10,DU,0
Coronavac,7,2021-04-10,R,0
Coronavac,7,2021-04-11,D1,1
Coronavac,7,2021-04-11,D2,0
Coronavac,7,2021-04-11,DU,0
Coronavac,7,2021-04-11,R,0
Coronavac,7,2021-04-12,D1,442
Coronavac,7,2021-04-12,D2,23
Coronavac,7,2021-04-12,DU,0
Coronavac,7,2021-04-12,R,0
Coronavac,7,2021-04-13,D1,386
Coronavac,7,2021-04-13,D2,12
Coronavac,7,2021-04-13,DU,0
Coronavac,7,2021-04-13,R,0
Coronavac,7,2021-04-14,D1,232
Coronavac,7,2021-04-14,D2,10
Coronavac,7,2021-04-14,DU,0
Coronavac,7,2021-04-14,R,0
Coronavac,7,2021-04-15,D1,1251
Coronavac,7,2021-04-15,D2,42
Coronavac,7,2021-04-15,DU,0
Coronavac,7,2021-04-15,R,0
Coronavac,7,2021-04-16,D1,274
Coronavac,7,2021-04-16,D2,37
Coronavac,7,2021-04-16,DU,0
Coronavac,7,2021-04-16,R,0
Coronavac,7,2021-04-17,D1,219
Coronavac,7,2021-04-17,D2,39
Coronavac,7,2021-04-17,DU,0
Coronavac,7,2021-04-17,R,0
Coronavac,7,2021-04-18,D1,1
Coronavac,7,2021-04-18,D2,3
Coronavac,7,2021-04-18,DU,0
Coronavac,7,2021-04-18,R,0
Coronavac,7,2021-04-19,D1,294
Coronavac,7,2021-04-19,D2,84
Coronavac,7,2021-04-19,DU,0
Coronavac,7,2021-04-19,R,0
Coronavac,7,2021-04-20,D1,487
Coronavac,7,2021-04-20,D2,822
Coronavac,7,2021-04-20,DU,0
Coronavac,7,2021-04-20,R,0
Coronavac,7,2021-04-21,D1,281
Coronavac,7,2021-04-21,D2,1037
Coronavac,7,2021-04-21,DU,0
Coronavac,7,2021-04-21,R,0
Coronavac,7,2021-04-22,D1,436
Coronavac,7,2021-04-22,D2,442
Coronavac,7,2021-04-22,DU,0
Coronavac,7,2021-04-22,R,0
Coronavac,7,2021-04-23,D1,221
Coronavac,7,2021-04-23,D2,340
Coronavac,7,2021-04-23,DU,0
Coronavac,7,2021-04-23,R,0
Coronavac,7,2021-04-24,D1,48
Coronavac,7,2021-04-24,D2,393
Coronavac,7,2021-04-24,DU,0
Coronavac,7,2021-04-24,R,0
Coronavac,7,2021-04-25,D1,9
Coronavac,7,2021-04-25,D2,53
Coronavac,7,2021-04-25,DU,0
Coronavac,7,2021-04-25,R,0
Coronavac,7,2021-04-26,D1,423
Coronavac,7,2021-04-26,D2,1218
Coronavac,7,2021-04-26,DU,0
Coronavac,7,2021-04-26,R,0
Coronavac,7,2021-04-27,D1,261
Coronavac,7,2021-04-27,D2,1038
Coronavac,7,2021-04-27,DU,0
Coronavac,7,2021-04-27,R,0
Coronavac,7,2021-04-28,D1,279
Coronavac,7,2021-04-28,D2,4438
Coronavac,7,2021-04-28,DU,0
Coronavac,7,2021-04-28,R,0
Coronavac,7,2021-04-29,D1,272
Coronavac,7,2021-04-29,D2,3092
Coronavac,7,2021-04-29,DU,0
Coronavac,7,2021-04-29,R,0
Coronavac,7,2021-04-30,D1,178
Coronavac,7,2021-04-30,D2,713
Coronavac,7,2021-04-30,DU,0
Coronavac,7,2021-04-30,R,0
Coronavac,7,2021-05-01,D1,10
Coronavac,7,2021-05-01,D2,42
Coronavac,7,2021-05-01,DU,0
Coronavac,7,2021-05-01,R,0
Coronavac,7,2021-05-02,D1,2
Coronavac,7,2021-05-02,D2,3
Coronavac,7,2021-05-02,DU,0
Coronavac,7,2021-05-02,R,0
Coronavac,7,2021-05-03,D1,99
Coronavac,7,2021-05-03,D2,2618
Coronavac,7,2021-05-03,DU,0
Coronavac,7,2021-05-03,R,0
Coronavac,7,2021-05-04,D1,83
Coronavac,7,2021-05-04,D2,1670
Coronavac,7,2021-05-04,DU,0
Coronavac,7,2021-05-04,R,0
Coronavac,7,2021-05-05,D1,58
Coronavac,7,2021-05-05,D2,1319
Coronavac,7,2021-05-05,DU,0
Coronavac,7,2021-05-05,R,0
Coronavac,7,2021-05-06,D1,76
Coronavac,7,2021-05-06,D2,1587
Coronavac,7,2021-05-06,DU,0
Coronavac,7,2021-05-06,R,0
Coronavac,7,2021-05-07,D1,10
Coronavac,7,2021-05-07,D2,592
Coronavac,7,2021-05-07,DU,0
Coronavac,7,2021-05-07,R,0
Coronavac,7,2021-05-08,D1,0
Coronavac,7,2021-05-08,D2,7
Coronavac,7,2021-05-08,DU,0
Coronavac,7,2021-05-08,R,0
Coronavac,7,2021-05-09,D1,0
Coronavac,7,2021-05-09,D2,47
Coronavac,7,2021-05-09,DU,0
Coronavac,7,2021-05-09,R,0
Coronavac,7,2021-05-10,D1,8
Coronavac,7,2021-05-10,D2,512
Coronavac,7,2021-05-10,DU,0
Coronavac,7,2021-05-10,R,0
Coronavac,7,2021-05-11,D1,14
Coronavac,7,2021-05-11,D2,312
Coronavac,7,2021-05-11,DU,0
Coronavac,7,2021-05-11,R,0
Coronavac,7,2021-05-12,D1,12
Coronavac,7,2021-05-12,D2,180
Coronavac,7,2021-05-12,DU,0
Coronavac,7,2021-05-12,R,0
Coronavac,7,2021-05-13,D1,12
Coronavac,7,2021-05-13,D2,232
Coronavac,7,2021-05-13,DU,0
Coronavac,7,2021-05-13,R,0
Coronavac,7,2021-05-14,D1,4
Coronavac,7,2021-05-14,D2,101
Coronavac,7,2021-05-14,DU,0
Coronavac,7,2021-05-14,R,0
Coronavac,7,2021-05-15,D1,0
Coronavac,7,2021-05-15,D2,1
Coronavac,7,2021-05-15,DU,0
Coronavac,7,2021-05-15,R,0
Coronavac,7,2021-05-16,D1,1
Coronavac,7,2021-05-16,D2,0
Coronavac,7,2021-05-16,DU,0
Coronavac,7,2021-05-16,R,0
Coronavac,7,2021-05-17,D1,6
Coronavac,7,2021-05-17,D2,206
Coronavac,7,2021-05-17,DU,0
Coronavac,7,2021-05-17,R,0
Coronavac,7,2021-05-18,D1,3
Coronavac,7,2021-05-18,D2,180
Coronavac,7,2021-05-18,DU,0
Coronavac,7,2021-05-18,R,0
Coronavac,7,2021-05-19,D1,12
Coronavac,7,2021-05-19,D2,97
Coronavac,7,2021-05-19,DU,0
Coronavac,7,2021-05-19,R,0
Coronavac,7,2021-05-20,D1,5
Coronavac,7,2021-05-20,D2,79
Coronavac,7,2021-05-20,DU,0
Coronavac,7,2021-05-20,R,0
Coronavac,7,2021-05-21,D1,3
Coronavac,7,2021-05-21,D2,53
Coronavac,7,2021-05-21,DU,0
Coronavac,7,2021-05-21,R,0
Coronavac,7,2021-05-22,D1,0
Coronavac,7,2021-05-22,D2,5
Coronavac,7,2021-05-22,DU,0
Coronavac,7,2021-05-22,R,0
Coronavac,7,2021-05-23,D1,0
Coronavac,7,2021-05-23,D2,4
Coronavac,7,2021-05-23,DU,0
Coronavac,7,2021-05-23,R,0
Coronavac,7,2021-05-24,D1,5
Coronavac,7,2021-05-24,D2,102
Coronavac,7,2021-05-24,DU,0
Coronavac,7,2021-05-24,R,0
Coronavac,7,2021-05-25,D1,7
Coronavac,7,2021-05-25,D2,103
Coronavac,7,2021-05-25,DU,0
Coronavac,7,2021-05-25,R,0
Coronavac,7,2021-05-26,D1,2
Coronavac,7,2021-05-26,D2,54
Coronavac,7,2021-05-26,DU,0
Coronavac,7,2021-05-26,R,0
Coronavac,7,2021-05-27,D1,3
Coronavac,7,2021-05-27,D2,58
Coronavac,7,2021-05-27,DU,0
Coronavac,7,2021-05-27,R,0
Coronavac,7,2021-05-28,D1,2
Coronavac,7,2021-05-28,D2,41
Coronavac,7,2021-05-28,DU,0
Coronavac,7,2021-05-28,R,0
Coronavac,7,2021-05-29,D1,0
Coronavac,7,2021-05-29,D2,1
Coronavac,7,2021-05-29,DU,0
Coronavac,7,2021-05-29,R,0
Coronavac,7,2021-05-31,D1,0
Coronavac,7,2021-05-31,D2,134
Coronavac,7,2021-05-31,DU,0
Coronavac,7,2021-05-31,R,0
Coronavac,7,2021-06-01,D1,3
Coronavac,7,2021-06-01,D2,1090
Coronavac,7,2021-06-01,DU,0
Coronavac,7,2021-06-01,R,0
Coronavac,7,2021-06-02,D1,6
Coronavac,7,2021-06-02,D2,1406
Coronavac,7,2021-06-02,DU,0
Coronavac,7,2021-06-02,R,0
Coronavac,7,2021-06-03,D1,1
Coronavac,7,2021-06-03,D2,282
Coronavac,7,2021-06-03,DU,0
Coronavac,7,2021-06-03,R,0
Coronavac,7,2021-06-04,D1,5
Coronavac,7,2021-06-04,D2,420
Coronavac,7,2021-06-04,DU,0
Coronavac,7,2021-06-04,R,0
Coronavac,7,2021-06-05,D1,3
Coronavac,7,2021-06-05,D2,183
Coronavac,7,2021-06-05,DU,0
Coronavac,7,2021-06-05,R,0
Coronavac,7,2021-06-06,D1,2
Coronavac,7,2021-06-06,D2,0
Coronavac,7,2021-06-06,DU,0
Coronavac,7,2021-06-06,R,0
Coronavac,7,2021-06-07,D1,1
Coronavac,7,2021-06-07,D2,446
Coronavac,7,2021-06-07,DU,0
Coronavac,7,2021-06-07,R,0
Coronavac,7,2021-06-08,D1,6
Coronavac,7,2021-06-08,D2,282
Coronavac,7,2021-06-08,DU,0
Coronavac,7,2021-06-08,R,0
Coronavac,7,2021-06-09,D1,2
Coronavac,7,2021-06-09,D2,285
Coronavac,7,2021-06-09,DU,0
Coronavac,7,2021-06-09,R,0
Coronavac,7,2021-06-10,D1,9
Coronavac,7,2021-06-10,D2,174
Coronavac,7,2021-06-10,DU,0
Coronavac,7,2021-06-10,R,0
Coronavac,7,2021-06-11,D1,4
Coronavac,7,2021-06-11,D2,146
Coronavac,7,2021-06-11,DU,0
Coronavac,7,2021-06-11,R,0
Coronavac,7,2021-06-12,D1,0
Coronavac,7,2021-06-12,D2,3
Coronavac,7,2021-06-12,DU,0
Coronavac,7,2021-06-12,R,0
Coronavac,7,2021-06-14,D1,10
Coronavac,7,2021-06-14,D2,128
Coronavac,7,2021-06-14,DU,0
Coronavac,7,2021-06-14,R,0
Coronavac,7,2021-06-15,D1,7
Coronavac,7,2021-06-15,D2,133
Coronavac,7,2021-06-15,DU,0
Coronavac,7,2021-06-15,R,0
Coronavac,7,2021-06-16,D1,2
Coronavac,7,2021-06-16,D2,81
Coronavac,7,2021-06-16,DU,0
Coronavac,7,2021-06-16,R,0
Coronavac,7,2021-06-17,D1,11
Coronavac,7,2021-06-17,D2,99
Coronavac,7,2021-06-17,DU,0
Coronavac,7,2021-06-17,R,0
Coronavac,7,2021-06-18,D1,10
Coronavac,7,2021-06-18,D2,77
Coronavac,7,2021-06-18,DU,0
Coronavac,7,2021-06-18,R,0
Coronavac,7,2021-06-19,D1,9
Coronavac,7,2021-06-19,D2,3
Coronavac,7,2021-06-19,DU,0
Coronavac,7,2021-06-19,R,0
Coronavac,7,2021-06-21,D1,13
